Place,Gender,Time,Distance,Level,Year
147,1,1596,8,4,2012
148,1,1596,8,4,2012
149,1,1597,8,4,2012
150,1,1598,8,4,2012
151,1,1598,8,4,2012
152,1,1599,8,4,2012
153,1,1599,8,4,2012
154,1,1600,8,4,2012
155,1,1601,8,4,2012
156,1,1601,8,4,2012
157,1,1601,8,4,2012
158,1,1601,8,4,2012
159,1,1602,8,4,2012
160,1,1603,8,4,2012
161,1,1603,8,4,2012
162,1,1603,8,4,2012
163,1,1603,8,4,2012
164,1,1603,8,4,2012
165,1,1604,8,4,2012
166,1,1605,8,4,2012
167,1,1606,8,4,2012
168,1,1606,8,4,2012
169,1,1607,8,4,2012
170,1,1609,8,4,2012
171,1,1610,8,4,2012
172,1,1610,8,4,2012
173,1,1610,8,4,2012
174,1,1611,8,4,2012
175,1,1611,8,4,2012
176,1,1611,8,4,2012
177,1,1612,8,4,2012
178,1,1613,8,4,2012
179,1,1613,8,4,2012
180,1,1613,8,4,2012
182,1,1614,8,4,2012
183,1,1614,8,4,2012
184,1,1615,8,4,2012
185,1,1615,8,4,2012
186,1,1616,8,4,2012
187,1,1617,8,4,2012
188,1,1617,8,4,2012
189,1,1617,8,4,2012
190,1,1617,8,4,2012
191,1,1618,8,4,2012
192,1,1618,8,4,2012
193,1,1618,8,4,2012
194,1,1619,8,4,2012
195,1,1619,8,4,2012
196,1,1620,8,4,2012
197,1,1620,8,4,2012
198,1,1621,8,4,2012
199,1,1621,8,4,2012
200,1,1621,8,4,2012
201,1,1622,8,4,2012
202,1,1622,8,4,2012
203,1,1623,8,4,2012
204,1,1623,8,4,2012
205,1,1623,8,4,2012
206,1,1624,8,4,2012
207,1,1624,8,4,2012
208,1,1624,8,4,2012
209,1,1624,8,4,2012
210,1,1626,8,4,2012
211,1,1629,8,4,2012
212,1,1631,8,4,2012
213,1,1633,8,4,2012
214,1,1633,8,4,2012
215,1,1636,8,4,2012
216,1,1636,8,4,2012
217,1,1637,8,4,2012
218,1,1638,8,4,2012
219,1,1638,8,4,2012
221,1,1640,8,4,2012
222,1,1641,8,4,2012
223,1,1641,8,4,2012
224,1,1641,8,4,2012
225,1,1642,8,4,2012
226,1,1642,8,4,2012
227,1,1642,8,4,2012
228,1,1642,8,4,2012
229,1,1642,8,4,2012
230,1,1643,8,4,2012
231,1,1644,8,4,2012
232,1,1645,8,4,2012
233,1,1647,8,4,2012
234,1,1647,8,4,2012
235,1,1647,8,4,2012
236,1,1648,8,4,2012
237,1,1650,8,4,2012
238,1,1651,8,4,2012
239,1,1652,8,4,2012
240,1,1653,8,4,2012
241,1,1654,8,4,2012
242,1,1654,8,4,2012
243,1,1654,8,4,2012
244,1,1654,8,4,2012
245,1,1655,8,4,2012
246,1,1655,8,4,2012
247,1,1655,8,4,2012
248,1,1656,8,4,2012
249,1,1657,8,4,2012
250,1,1659,8,4,2012
251,1,1660,8,4,2012
252,1,1661,8,4,2012
253,1,1661,8,4,2012
254,1,1663,8,4,2012
255,1,1663,8,4,2012
256,1,1665,8,4,2012
257,1,1666,8,4,2012
258,1,1667,8,4,2012
259,1,1667,8,4,2012
260,1,1667,8,4,2012
261,1,1671,8,4,2012
262,1,1672,8,4,2012
263,1,1676,8,4,2012
264,1,1679,8,4,2012
265,1,1681,8,4,2012
266,1,1683,8,4,2012
267,1,1686,8,4,2012
268,1,1687,8,4,2012
269,1,1690,8,4,2012
270,1,1696,8,4,2012
271,1,1698,8,4,2012
272,1,1699,8,4,2012
273,1,1700,8,4,2012
274,1,1701,8,4,2012
275,1,1701,8,4,2012
276,1,1703,8,4,2012
277,1,1704,8,4,2012
278,1,1705,8,4,2012
279,1,1705,8,4,2012
280,1,1706,8,4,2012
281,1,1706,8,4,2012
282,1,1707,8,4,2012
283,1,1707,8,4,2012
284,1,1708,8,4,2012
285,1,1710,8,4,2012
286,1,1715,8,4,2012
287,1,1722,8,4,2012
288,1,1723,8,4,2012
289,1,1726,8,4,2012
290,1,1727,8,4,2012
291,1,1732,8,4,2012
292,1,1739,8,4,2012
293,1,1741,8,4,2012
294,1,1742,8,4,2012
295,1,1744,8,4,2012
296,1,1745,8,4,2012
297,1,1748,8,4,2012
298,1,1753,8,4,2012
299,1,1754,8,4,2012
300,1,1757,8,4,2012
301,1,1759,8,4,2012
302,1,1766,8,4,2012
303,1,1785,8,4,2012
304,1,1804,8,4,2012
305,1,1814,8,4,2012
306,1,1838,8,4,2012
307,1,1842,8,4,2012
308,1,1910,8,4,2012
309,1,1974,8,4,2012
