Place,Gender,Time,Distance,Level,Year
168,1,1613.7,8,4,2019
169,1,1614.2,8,4,2019
170,1,1614.2,8,4,2019
171,1,1614.4,8,4,2019
172,1,1614.6,8,4,2019
173,1,1616.4,8,4,2019
174,1,1616.9,8,4,2019
175,1,1616.9,8,4,2019
176,1,1617.7,8,4,2019
177,1,1619.0,8,4,2019
178,1,1619.5,8,4,2019
179,1,1619.8,8,4,2019
180,1,1621.0,8,4,2019
181,1,1621.4,8,4,2019
182,1,1621.7,8,4,2019
183,1,1621.9,8,4,2019
184,1,1622.3,8,4,2019
185,1,1622.6,8,4,2019
186,1,1622.6,8,4,2019
187,1,1622.8,8,4,2019
188,1,1623.4,8,4,2019
189,1,1624.7,8,4,2019
190,1,1624.8,8,4,2019
191,1,1625.4,8,4,2019
192,1,1625.9,8,4,2019
193,1,1626.2,8,4,2019
194,1,1626.8,8,4,2019
195,1,1627.3,8,4,2019
196,1,1627.9,8,4,2019
197,1,1628.1,8,4,2019
198,1,1629.1,8,4,2019
199,1,1629.9,8,4,2019
200,1,1630.2,8,4,2019
201,1,1630.4,8,4,2019
202,1,1630.8,8,4,2019
203,1,1631.2,8,4,2019
204,1,1632.1,8,4,2019
205,1,1633.5,8,4,2019
206,1,1633.6,8,4,2019
207,1,1634.0,8,4,2019
208,1,1634.4,8,4,2019
209,1,1636.2,8,4,2019
210,1,1636.5,8,4,2019
211,1,1636.6,8,4,2019
212,1,1637.1,8,4,2019
213,1,1637.5,8,4,2019
214,1,1638.2,8,4,2019
215,1,1639.2,8,4,2019
216,1,1640.0,8,4,2019
217,1,1641.0,8,4,2019
218,1,1643.6,8,4,2019
219,1,1643.8,8,4,2019
220,1,1644.1,8,4,2019
221,1,1645.1,8,4,2019
222,1,1645.2,8,4,2019
223,1,1646.5,8,4,2019
224,1,1647.2,8,4,2019
225,1,1648.5,8,4,2019
226,1,1648.7,8,4,2019
227,1,1649.0,8,4,2019
228,1,1649.7,8,4,2019
229,1,1650.2,8,4,2019
230,1,1650.9,8,4,2019
231,1,1651.2,8,4,2019
232,1,1651.4,8,4,2019
233,1,1651.8,8,4,2019
234,1,1654.3,8,4,2019
235,1,1654.3,8,4,2019
236,1,1655.7,8,4,2019
237,1,1656.1,8,4,2019
238,1,1657.1,8,4,2019
239,1,1657.2,8,4,2019
240,1,1657.3,8,4,2019
241,1,1657.8,8,4,2019
242,1,1658.2,8,4,2019
243,1,1658.8,8,4,2019
244,1,1659.1,8,4,2019
245,1,1660.3,8,4,2019
246,1,1661.2,8,4,2019
247,1,1661.9,8,4,2019
248,1,1662.3,8,4,2019
249,1,1663.1,8,4,2019
250,1,1663.5,8,4,2019
251,1,1663.9,8,4,2019
252,1,1666.2,8,4,2019
253,1,1667.0,8,4,2019
254,1,1667.5,8,4,2019
255,1,1668.2,8,4,2019
256,1,1668.4,8,4,2019
257,1,1668.9,8,4,2019
258,1,1669.6,8,4,2019
259,1,1671.2,8,4,2019
260,1,1672.1,8,4,2019
261,1,1673.0,8,4,2019
262,1,1673.2,8,4,2019
263,1,1674.9,8,4,2019
264,1,1675.5,8,4,2019
265,1,1676.0,8,4,2019
266,1,1678.2,8,4,2019
267,1,1679.9,8,4,2019
268,1,1680.8,8,4,2019
269,1,1681.7,8,4,2019
270,1,1682.2,8,4,2019
271,1,1683.3,8,4,2019
272,1,1684.7,8,4,2019
273,1,1684.8,8,4,2019
274,1,1686.1,8,4,2019
275,1,1688.6,8,4,2019
276,1,1689.5,8,4,2019
277,1,1690.3,8,4,2019
278,1,1690.9,8,4,2019
279,1,1691.7,8,4,2019
280,1,1692.2,8,4,2019
281,1,1692.3,8,4,2019
282,1,1692.5,8,4,2019
283,1,1692.7,8,4,2019
284,1,1694.9,8,4,2019
285,1,1695.9,8,4,2019
286,1,1696.7,8,4,2019
287,1,1699.2,8,4,2019
288,1,1699.3,8,4,2019
289,1,1699.9,8,4,2019
290,1,1701.6,8,4,2019
291,1,1705.1,8,4,2019
292,1,1705.7,8,4,2019
293,1,1706.8,8,4,2019
294,1,1709.8,8,4,2019
295,1,1712.3,8,4,2019
296,1,1712.9,8,4,2019
297,1,1716.3,8,4,2019
298,1,1718.1,8,4,2019
299,1,1720.2,8,4,2019
300,1,1726.8,8,4,2019
301,1,1728.9,8,4,2019
302,1,1739.2,8,4,2019
303,1,1740.3,8,4,2019
304,1,1743.7,8,4,2019
305,1,1747.5,8,4,2019
306,1,1750.2,8,4,2019
307,1,1754.4,8,4,2019
308,1,1754.6,8,4,2019
309,1,1756.6,8,4,2019
310,1,1759.2,8,4,2019
311,1,1764.0,8,4,2019
312,1,1766.5,8,4,2019
313,1,1772.5,8,4,2019
314,1,1773.2,8,4,2019
315,1,1783.4,8,4,2019
316,1,1785.5,8,4,2019
317,1,1801.0,8,4,2019
318,1,1803.4,8,4,2019
319,1,1827.8,8,4,2019
320,1,1853.3,8,4,2019
321,1,1897.9,8,4,2019
322,1,1913.8,8,4,2019
323,1,1926.2,8,4,2019
324,1,1940.1,8,4,2019
325,1,1988.9,8,4,2019
326,1,1997.7,8,4,2019
327,1,2005.5,8,4,2019
328,1,2024.1,8,4,2019
329,1,2040.0,8,4,2019
330,1,2054.4,8,4,2019
331,1,2056.8,8,4,2019
332,1,2098.1,8,4,2019
333,1,2107.1,8,4,2019
334,1,2126.5,8,4,2019
