Place,Gender,Time,Distance,Level,Year
225,1,1697.1,8,4,2004
226,1,1697.35,8,4,2004
227,1,1699.05,8,4,2004
228,1,1700.45,8,4,2004
229,1,1701.5,8,4,2004
230,1,1703.8,8,4,2004
231,1,1704.9,8,4,2004
232,1,1707.65,8,4,2004
233,1,1713.6,8,4,2004
234,1,1717.45,8,4,2004
235,1,1720.95,8,4,2004
236,1,1722.35,8,4,2004
237,1,1725.3,8,4,2004
238,1,1725.6,8,4,2004
239,1,1729.9,8,4,2004
240,1,1732.6,8,4,2004
241,1,1733.4,8,4,2004
242,1,1738.9,8,4,2004
243,1,1739.95,8,4,2004
244,1,1743.55,8,4,2004
245,1,1743.9,8,4,2004
246,1,1749.0,8,4,2004
247,1,1765.15,8,4,2004
248,1,1771.1,8,4,2004
249,1,1773.55,8,4,2004
250,1,1776.4,8,4,2004
251,1,1778.95,8,4,2004
252,1,1793.5,8,4,2004
253,1,1796.6,8,4,2004
254,1,1801.35,8,4,2004
255,1,1809.1,8,4,2004
256,1,1812.3,8,4,2004
257,1,1841.6,8,4,2004
258,1,1883.35,8,4,2004
259,1,1984.5,8,4,2004
