Place,Gender,Time,Distance,Level,Year
152,2,1244,5,4,2002
153,2,1245,5,4,2002
154,2,1246,5,4,2002
155,2,1248,5,4,2002
156,2,1249,5,4,2002
157,2,1249,5,4,2002
158,2,1250,5,4,2002
159,2,1250,5,4,2002
160,2,1252,5,4,2002
161,2,1252,5,4,2002
162,2,1252,5,4,2002
163,2,1253,5,4,2002
164,2,1254,5,4,2002
165,2,1255,5,4,2002
166,2,1256,5,4,2002
167,2,1256,5,4,2002
168,2,1258,5,4,2002
169,2,1262,5,4,2002
170,2,1262,5,4,2002
171,2,1263,5,4,2002
172,2,1263,5,4,2002
173,2,1264,5,4,2002
174,2,1265,5,4,2002
175,2,1267,5,4,2002
176,2,1267,5,4,2002
177,2,1269,5,4,2002
178,2,1270,5,4,2002
179,2,1270,5,4,2002
180,2,1271,5,4,2002
181,2,1271,5,4,2002
182,2,1273,5,4,2002
183,2,1273,5,4,2002
184,2,1275,5,4,2002
185,2,1275,5,4,2002
186,2,1276,5,4,2002
187,2,1276,5,4,2002
188,2,1277,5,4,2002
189,2,1277,5,4,2002
190,2,1282,5,4,2002
191,2,1283,5,4,2002
192,2,1284,5,4,2002
193,2,1285,5,4,2002
194,2,1286,5,4,2002
195,2,1289,5,4,2002
196,2,1289,5,4,2002
197,2,1289,5,4,2002
198,2,1290,5,4,2002
199,2,1291,5,4,2002
200,2,1294,5,4,2002
201,2,1296,5,4,2002
202,2,1297,5,4,2002
203,2,1298,5,4,2002
204,2,1299,5,4,2002
205,2,1299,5,4,2002
206,2,1301,5,4,2002
207,2,1301,5,4,2002
208,2,1304,5,4,2002
209,2,1305,5,4,2002
210,2,1306,5,4,2002
211,2,1306,5,4,2002
212,2,1307,5,4,2002
213,2,1310,5,4,2002
214,2,1312,5,4,2002
215,2,1312,5,4,2002
216,2,1314,5,4,2002
217,2,1315,5,4,2002
218,2,1316,5,4,2002
219,2,1322,5,4,2002
220,2,1322,5,4,2002
221,2,1325,5,4,2002
222,2,1327,5,4,2002
223,2,1330,5,4,2002
224,2,1331,5,4,2002
225,2,1338,5,4,2002
226,2,1339,5,4,2002
227,2,1347,5,4,2002
228,2,1347,5,4,2002
229,2,1360,5,4,2002
230,2,1362,5,4,2002
231,2,1362,5,4,2002
232,2,1369,5,4,2002
233,2,1371,5,4,2002
234,2,1372,5,4,2002
235,2,1376,5,4,2002
236,2,1378,5,4,2002
237,2,1379,5,4,2002
238,2,1380,5,4,2002
239,2,1380,5,4,2002
240,2,1385,5,4,2002
241,2,1391,5,4,2002
242,2,1393,5,4,2002
243,2,1397,5,4,2002
244,2,1400,5,4,2002
245,2,1427,5,4,2002
246,2,1435,5,4,2002
247,2,1437,5,4,2002
248,2,1439,5,4,2002
249,2,1457,5,4,2002
250,2,1458,5,4,2002
251,2,1464,5,4,2002
252,2,1466,5,4,2002
253,2,1495,5,4,2002
254,2,1512,5,4,2002
255,2,1552,5,4,2002
